0.0298	0.6059	Irregular Verbs
0.0719	0.2521	Past
0.0719	0.5445	Infinitive
0.0719	0.7246	Past
0.0735	0.8326	Past Participle
0.0923	0.0657	be
0.0938	0.5360	lie
0.0945	0.8517	lain
0.1105	0.8517	lit
0.1272	0.8517	lost
0.1737	0.0657	bite
0.1737	0.2225	bit
0.1759	0.8538	met
0.1933	0.5381	pay
0.2093	0.5381	put
0.2093	0.8538	put
0.2398	0.5360	rde
0.2580	0.5381	ring
0.2718	0.5360	rise
0.2885	0.0657	buy
0.2878	0.5381	run
0.2900	0.8517	run
0.3038	0.0657	can
0.3067	0.5360	say
0.3212	0.5360	see
0.3525	0.5360	sell
0.3852	0.0657	CUT
0.3852	0.3792	cut
0.3852	0.5360	set
0.3852	0.8496	set
0.4019	0.5360	sew
0.4172	0.0657	dig
0.4324	0.0636	do
0.5000	0.5360	Sing
0.5138	0.0636	eat
0.5138	0.5360	sit
0.5145	0.8496	sat
0.5298	0.0614	fall
0.5298	0.2203	fell
0.5458	0.0614	feed
0.5465	0.3771	fed
0.5618	0.0614	feel
0.5625	0.3771	felt
0.5937	0.0636	find
0.6119	0.0636	fly
0.6119	0.5360	spill
0.6126	0.8496	spilt
0.6286	0.5360	split
0.6294	0.8496	split
0.6926	0.0636	get
0.7100	0.0636	give
0.7260	0.0636	go
0.8045	0.0636	hide
0.8205	0.0636	hit
0.8212	0.2225	hit
0.8212	0.3792	hit
0.8205	0.5339	take
0.8532	0.0657	hurt
0.8532	0.5339	tear
0.8539	0.6907	tore
0.8539	0.8475	tom
0.8699	0.5339	tell
0.8699	0.6907	told
0.8699	0.8475	told
0.9026	0.0636	lay
0.9179	0.0636	lead
0.9186	0.3771	led
0.9499	0.3771	left
0.9658	0.0636	lend
0.9673	0.5339	Win
0.9680	0.6906	won
0.9680	0.8495	won
0.9826	0.0636	let
0.9826	0.2203	let
0.9833	0.3771	let
0.9811	0.9428	miro
