0.1045	0.0671	do
0.1101	0.2250	did
0.1101	0.3826	do
0.1138	0.5405	shine
0.1166	0.6980	shone
0.1166	0.8556	stK>ne
0.2257	0.0671	draw
0.2304	0.2247	drew
0.2341	0.5405	shoot
0.2379	0.6970	sFK)t
0.2379	0.8559	sIK)t
0.3517	0.2247	dffj8mt
0.3545	0.3826	dre￿1
0.3582	0.6977	showed
0.3601	0.8556	shown
0.4674	0.0665	drink
0.4739	0.2247	drank
0.4748	0.3826	drunk
0.4785	0.5393	shut
0.4813	0.6970	shut
0.4813	0.8552	shut
0.5933	0.2244	drove
0.5951	0.3822	driven
0.6110	0.5401	sirYJ
0.6203	0.8552	sung
0.7118	0.0671	ea
0.7155	0.2247	ate
0.7183	0.3826	eaten
0.8284	0.0664	fall
0.8312	0.2247	fell
0.8470	0.5401	sleep
0.8489	0.6973	slept
0.8526	0.8552	slept
0.9590	0.5397	smell
